SeasonStart,Tm,PlayerName,injuries_data
2013,POR,Meyers Leonard,1
2013,ATL,Anthony Morrow,1
2013,DAL,Brandan Wright,1
2013,WAS,A.J. Price,1
2013,WAS,Trevor Ariza,1
2013,MIL,Beno Udrih,1
2013,CHI,Joakim Noah,1
2013,CHI,Vladimir Radmanovic,1
2013,BOS,Chris Wilcox,1
2013,BOS,Kris Joseph,1
2013,CHA,Eric Gordon,1
2013,BRK,C.J. Watson,1
2013,BRK,Jerry Stackhouse,1
2013,TOR,Linas Kleiza,1
2013,HOU,Cole Aldrich,1
2013,WAS,A.J. Price,1
2013,WAS,Trevor Ariza,1
2013,BOS,Fab Melo,1
2013,MIL,Doron Lamb,1
2013,CLE,Jon Leuer,1
2013,MEM,Zach Randolph,1
2013,ATL,Anthony Morrow,1
2013,ATL,Johan Petro,1
2013,BRK,Kris Humphries,1
2013,IND,Miles Plumlee,1
2013,IND,Sam Young,1
2013,DET,Khris Middleton,1
2013,TOR,Linas Kleiza,1
2013,WAS,A.J. Price,1
2013,WAS,Trevor Ariza,1
2013,MIL,Ersan Ilyasova,1
2013,MIL,Sam Young,1
2013,CLE,Samardo Samuels,1
2013,ATL,Anthony Morrow,1
2013,SAS,Stephen Jackson,1
2013,DET,Corey Maggette,1
2013,TOR,Aaron Gray,1
2013,TOR,Linas Kleiza,1
2013,WAS,A.J. Price,1
2013,WAS,Trevor Ariza,1
2013,POR,Will Barton,1
2013,WAS,Cartier Martin,1
2013,WAS,Jordan Crawford,1
2013,WAS,Nene Hilario,1
2013,MIL,Doron Lamb,1
2013,ATL,Johan Petro,1
2013,HOU,Patrick Beverley,1
2013,CHI,Kirk Hinrich,1
2013,CLE,C.J. Miles,1
2013,ATL,Anthony Morrow,1
2013,ATL,DeShawn Stevenson,1
2013,DAL,Bernard James,1
2013,DAL,Jared Cunningham,1
2013,TOR,Linas Kleiza,1
2013,TOR,Terrence Ross,1
2013,CLE,Anderson Varejao,1
2013,MIA,Shane Battier,1
2013,DAL,Dominique Jones,1
2013,ATL,Anthony Morrow,1
2013,BRK,Kris Humphries,1
2013,BRK,Mirza Teletovic,1
2013,TOR,Linas Kleiza,1
2013,GSW,Andris Biedrins,1
2013,MEM,Tony Wroten Jr.,1
2013,MEM,Quincy Pondexter,1
2013,IND,Paul George,1
2013,WAS,Cartier Martin,1
2013,WAS,Jordan Crawford,1
2013,BRK,Gerald Wallace,1
2013,IND,Miles Plumlee,1
2013,OKC,Serge Ibaka,1
2013,OKC,Thabo Sefolosha,1
2013,GSW,Andris Biedrins,1
2013,ATL,DeShawn Stevenson,1
2013,SAS,Manu Ginobili,1
2013,WAS,Jordan Crawford,1
2013,WAS,Trevor Booker,1
2013,BRK,Gerald Wallace,1
2013,BRK,Tornike Shengelia,1
2013,MIA,Josh Harrellson,1
2013,CHA,Eric Gordon,1
2013,DAL,Dominique Jones,1
2013,TOR,Linas Kleiza,1
2013,SAS,Manu Ginobili,1
2013,OKC,Daniel Orton,1
2013,GSW,Stephen Curry,1
2013,WAS,Jordan Crawford,1
2013,WAS,Trevor Booker,1
2013,MIA,Jarvis Varnado,1
2013,DET,Khris Middleton,1
2013,DET,Kim English,1
2013,BOS,Avery Bradley,1
2013,MEM,Zach Randolph,1
2013,ATL,Al Horford,1
2013,ATL,DeShawn Stevenson,1
2013,IND,Gerald Green,1
2013,POR,Sasha Pavlovic,1
2013,CHI,Luol Deng,1
2013,ATL,Lou Williams,1
2013,CHA,Brian Roberts,1
2013,SAS,Tim Duncan,1
2013,GSW,David Lee,1
2013,DAL,Rodrigue Beaubois,1
2013,DET,Viacheslav Kravstov,1
2013,TOR,Linas Kleiza,1
2013,CHI,Luol Deng,1
2013,CLE,Anderson Varejao,1
2013,ATL,Anthony Morrow,1
2013,ATL,Devin Harris,1
2013,BRK,Tyshawn Taylor,1
2013,MIL,Doron Lamb,1
2013,MIL,Marquis Daniels,1
2013,CLE,C.J. Miles,1
2013,OKC,Jeremy Lamb,1
2013,MEM,Jon Leuer,1
2013,ATL,Al Horford,1
2013,ATL,Devin Harris,1
2013,ATL,Zaza Pachulia,1
2013,SAS,Kawhi Leonard,1
2013,SAS,Tim Duncan,1
2013,CHI,Luol Deng,1
2013,MEM,Quincy Pondexter,1
2013,DAL,Dominique Jones,1
2013,MIL,Joel Przybilla,1
2013,CHI,Luol Deng,1
2013,CLE,Luke Walton,1
2013,IND,Gerald Green,1
2013,TOR,Linas Kleiza,1
2013,POR,Jared Jeffries,1
2013,BOS,Rajon Rondo,1
2013,MEM,Quincy Pondexter,1
2013,DET,Rodney Stuckey,1
2013,MEM,Mike Conley Jr.,1
2013,BRK,Tornike Shengelia,1
2013,TOR,Kyle Lowry,1
2013,TOR,Linas Kleiza,1
2013,GSW,Jeremy Tyler,1
2013,POR,Victor Claver,1
2013,CLE,Daniel Gibson,1
2013,CLE,Luke Walton,1
2013,DAL,Chris Kaman,1
2013,DET,Khris Middleton,1
2013,GSW,Andrew Bogut,1
2013,GSW,Carl Landry,1
2013,GSW,Stephen Curry,1
2013,MIL,Larry Sanders,1
2013,CHI,Carlos Boozer,1
2013,BOS,Rajon Rondo,1
2013,ATL,Zaza Pachulia,1
2013,CHA,Eric Gordon,1
2013,TOR,Linas Kleiza,1
2013,TOR,Mickael Pietrus,1
2013,SAS,DeJuan Blair,1
2013,SAS,Matt Bonner,1
2013,WAS,Bradley Beal,1
2013,DAL,Dirk Nowitzki,1
2013,GSW,Stephen Curry,1
2013,POR,Joel Freeland,1
2013,MIL,Joel Przybilla,1
2013,CHI,Carlos Boozer,1
2013,CHI,Joakim Noah,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Daniel Gibson,1
2013,BOS,Jared Sullinger,1
2013,BOS,Rajon Rondo,1
2013,DAL,Dirk Nowitzki,1
2013,DET,Jose Calderon,1
2013,TOR,Hamed Haddadi,1
2013,TOR,Linas Kleiza,1
2013,WAS,Bradley Beal,1
2013,IND,Miles Plumlee,1
2013,POR,Ronnie Price,1
2013,POR,Wes Matthews Jr.,1
2013,CHI,Carlos Boozer,1
2013,CHI,Joakim Noah,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Daniel Gibson,1
2013,ATL,Devin Harris,1
2013,CHA,Eric Gordon,1
2013,SAS,Aron Baynes,1
2013,SAS,Manu Ginobili,1
2013,GSW,Jeremy Tyler,1
2013,WAS,Bradley Beal,1
2013,WAS,Trevor Booker,1
2013,TOR,Landry Fields,1
2013,TOR,Linas Kleiza,1
2013,CHI,Joakim Noah,1
2013,CHI,Kirk Hinrich,1
2013,DAL,Vince Carter,1
2013,DET,Corey Maggette,1
2013,WAS,Bradley Beal,1
2013,WAS,Trevor Booker,1
2013,ATL,Devin Harris,1
2013,BRK,Jerry Stackhouse,1
2013,HOU,Carlos Delfino,1
2013,MIL,Larry Sanders,1
2013,MIL,Luc Mbah a Moute,1
2013,ATL,DeShawn Stevenson,1
2013,MIA,Chris Bosh,1
2013,BRK,Jerry Stackhouse,1
2013,TOR,Landry Fields,1
2013,HOU,Carlos Delfino,1
2013,SAS,Manu Ginobili,1
2013,SAS,Tim Duncan,1
2013,GSW,Andrew Bogut,1
2013,GSW,Jarrett Jack,1
2013,WAS,Bradley Beal,1
2013,WAS,Trevor Booker,1
2013,CHI,Kirk Hinrich,1
2013,CHI,Marco Belinelli,1
2013,ATL,Lou Williams,1
2013,POR,Sasha Pavlovic,1
2013,CHI,Kirk Hinrich,1
2013,ATL,DeShawn Stevenson,1
2013,MIA,Ray Allen,1
2013,BRK,Jerry Stackhouse,1
2013,IND,Sam Young,1
2013,DET,Andre Drummond,1
2013,TOR,Linas Kleiza,1
2013,SAS,Manu Ginobili,1
2013,GSW,Jarrett Jack,1
2013,GSW,Jeremy Tyler,1
2013,WAS,Jordan Crawford,1
2013,WAS,Trevor Booker,1
2013,GSW,Andrew Bogut,1
2013,GSW,Jarrett Jack,1
2013,MIA,Jarvis Varnado,1
2013,TOR,Andrea Bargnani,1
2013,TOR,Linas Kleiza,1
2013,HOU,Toney Douglas,1
2013,SAS,Manu Ginobili,1
2013,OKC,Kevin Martin,1
2013,CHI,Kirk Hinrich,1
2013,ATL,Johan Petro,1
2013,CHA,Eric Gordon,1
2013,BRK,Deron Williams,1
2013,IND,Sam Young,1
2013,SAS,Tony Parker,1
2013,SAS,Manu Ginobili,1
2013,WAS,Trevor Booker,1
2013,POR,Will Barton,1
2013,BOS,Leandro Barbosa,1
2013,MIA,Mike Miller,1
2013,HOU,Toney Douglas,1
2013,GSW,Jeremy Tyler,1
2013,POR,Nolan Smith,1
2013,BOS,Rajon Rondo,1
2013,CHA,Eric Gordon,1
2013,IND,David West,1
2013,HOU,Toney Douglas,1
2013,WAS,Trevor Booker,1
2013,MIA,Udonis Haslem,1
2013,POR,Wes Matthews Jr.,1
2013,MIL,Marquis Daniels,1
2013,BOS,Leandro Barbosa,1
2013,BRK,Tornike Shengelia,1
2013,MIL,Joel Przybilla,1
2013,BOS,Leandro Barbosa,1
2013,MIA,Mike Miller,1
2013,CHA,Eric Gordon,1
2013,CHA,Eric Gordon,1
2013,IND,Miles Plumlee,1
2013,HOU,Marcus Morris,1
2013,OKC,Kendrick Perkins,1
2013,HOU,Toney Douglas,1
2013,CHI,Kirk Hinrich,1
2013,SAS,Kawhi Leonard,1
2013,POR,Eric Maynor,1
2013,CHI,Kirk Hinrich,1
2013,BOS,Kevin Garnett,1
2013,ATL,Jeremy Tyler,1
2013,BRK,Jerry Stackhouse,1
2013,BRK,Joe Johnson,1
2013,DET,Brandon Knight,1
2013,TOR,Terrence Ross,1
2013,SAS,Aron Baynes,1
2013,SAS,Stephen Jackson,1
2013,OKC,Ronnie Brewer,1
2013,GSW,Andrew Bogut,1
2013,MIL,Ish Smith,1
2013,CLE,Omri Casspi,1
2013,IND,Ben Hansbrough,1
2013,DET,Brandon Knight,1
2013,DET,Corey Maggette,1
2013,CHI,Kirk Hinrich,1
2013,MIA,Jarvis Varnado,1
2013,DAL,Dominique Jones,1
2013,SAS,Tony Parker,1
2013,SAS,Gary Neal,1
2013,CLE,Omri Casspi,1
2013,CLE,Omri Casspi,1
2013,ATL,Zaza Pachulia,1
2013,DET,Brandon Knight,1
2013,TOR,Mickael Pietrus,1
2013,TOR,Sebastian Telfair,1
2013,CHI,Taj Gibson,1
2013,CLE,Kyrie Irving,1
2013,CLE,Omri Casspi,1
2013,MIA,Shane Battier,1
2013,MIL,Samuel Dalembert,1
2013,POR,Nolan Smith,1
2013,MIL,Joel Przybilla,1
2013,CLE,Kyrie Irving,1
2013,CLE,Omri Casspi,1
2013,ATL,Jeremy Tyler,1
2013,CHA,Anthony Davis,1
2013,CHA,Eric Gordon,1
2013,HOU,Tyler Honeycutt,1
2013,OKC,Daniel Orton,1
2013,OKC,Jeremy Lamb,1
2013,WAS,Leandro Barbosa,1
2013,WAS,Nene Hilario,1
2013,CHI,Richard Hamilton,1
2013,CHI,Taj Gibson,1
2013,CLE,Kyrie Irving,1
2013,CLE,Omri Casspi,1
2013,CHA,Anthony Davis,1
2013,CHA,Jason Smith,1
2013,DAL,Anthony Morrow,1
2013,BRK,Tornike Shengelia,1
2013,SAS,Boris Diaw,1
2013,SAS,Stephen Jackson,1
2013,OKC,DeAndre Liggins,1
2013,OKC,Perry Jones III,1
2013,BOS,Fab Melo,1
2013,ATL,Mike Scott,1
2013,MIA,Jarvis Varnado,1
2013,POR,Sasha Pavlovic,1
2013,CHI,Richard Hamilton,1
2013,CHI,Taj Gibson,1
2013,TOR,Rudy Gay,1
2013,SAS,Tony Parker,1
2013,CHI,Kirk Hinrich,1
2013,CHI,Richard Hamilton,1
2013,MEM,Zach Randolph,1
2013,SAS,Tony Parker,1
2013,WAS,Jason Collins,1
2013,CLE,Dion Waiters,1
2013,CLE,Omri Casspi,1
2013,CLE,Tyler Zeller,1
2013,ATL,Kyle Korver,1
2013,ATL,Zaza Pachulia,1
2013,CHA,Jason Smith,1
2013,TOR,Quincy Acy,1
2013,OKC,Daniel Orton,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Daniel Gibson,1
2013,CLE,Dion Waiters,1
2013,CLE,Omri Casspi,1
2013,MEM,Darrell Arthur,1
2013,MEM,Zach Randolph,1
2013,ATL,Zaza Pachulia,1
2013,IND,Danny Granger,1
2013,DET,Charlie Villanueva,1
2013,DET,Greg Monroe,1
2013,TOR,Linas Kleiza,1
2013,HOU,Terrence Jones,1
2013,SAS,Aron Baynes,1
2013,WAS,Bradley Beal,1
2013,CHA,Austin Rivers,1
2013,OKC,DeAndre Liggins,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Daniel Gibson,1
2013,CLE,Omri Casspi,1
2013,MEM,Darrell Arthur,1
2013,MEM,Zach Randolph,1
2013,ATL,Ivan Johnson,1
2013,DAL,Shawn Marion,1
2013,IND,Ben Hansbrough,1
2013,TOR,Mickael Pietrus,1
2013,MIL,Ersan Ilyasova,1
2013,MEM,Darrell Arthur,1
2013,MEM,Zach Randolph,1
2013,CHA,Austin Rivers,1
2013,GSW,David Lee,1
2013,POR,Meyers Leonard,1
2013,POR,Victor Claver,1
2013,MIL,J.J. Redick,1
2013,MIL,Larry Sanders,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Omri Casspi,1
2013,CHA,Eric Gordon,1
2013,IND,Miles Plumlee,1
2013,TOR,Andrea Bargnani,1
2013,TOR,Rudy Gay,1
2013,CLE,Kyrie Irving,1
2013,DET,Jason Maxiell,1
2013,POR,Victor Claver,1
2013,MIL,Luc Mbah a Moute,1
2013,CLE,Kyrie Irving,1
2013,CLE,Omri Casspi,1
2013,BOS,Paul Pierce,1
2013,MEM,Darrell Arthur,1
2013,CHA,Ryan Anderson,1
2013,BRK,Joe Johnson,1
2013,SAS,Kawhi Leonard,1
2013,SAS,Tim Duncan,1
2013,CHI,Kirk Hinrich,1
2013,MEM,Darrell Arthur,1
2013,ATL,Jeff Teague,1
2013,ATL,Josh Smith,1
2013,IND,Ben Hansbrough,1
2013,DET,Brandon Knight,1
2013,HOU,Tim Ohlbrecht,1
2013,WAS,A.J. Price,1
2013,SAS,Aron Baynes,1
2013,CHI,Kirk Hinrich,1
2013,CLE,Wayne Ellington,1
2013,MEM,Darrell Arthur,1
2013,HOU,Tim Ohlbrecht,1
2013,OKC,Hasheem Thabeet,1
2013,WAS,A.J. Price,1
2013,POR,Victor Claver,1
2013,BOS,Kevin Garnett,1
2013,MEM,Darrell Arthur,1
2013,MEM,Tony Wroten Jr.,1
2013,DET,Brandon Knight,1
2013,WAS,A.J. Price,1
2013,WAS,Trevor Ariza,1
2013,DAL,Rodrigue Beaubois,1
2013,BRK,Tyshawn Taylor,1
2013,HOU,Tim Ohlbrecht,1
2013,OKC,Hasheem Thabeet,1
2013,POR,Victor Claver,1
2013,CHI,Kirk Hinrich,1
2013,BOS,Kevin Garnett,1
2013,MEM,Darrell Arthur,1
2013,CHA,Eric Gordon,1
2013,DAL,Rodrigue Beaubois,1
2013,BRK,Keith Bogans,1
2013,BRK,Kris Humphries,1
2013,BRK,Tornike Shengelia,1
2013,IND,David West,1
2013,DET,Brandon Knight,1
2013,MIL,Ersan Ilyasova,1
2013,CLE,Dion Waiters,1
2013,OKC,Hasheem Thabeet,1
2013,CLE,Dion Waiters,1
2013,MEM,Darrell Arthur,1
2013,DAL,Rodrigue Beaubois,1
2013,BRK,Kris Humphries,1
2013,SAS,Gary Neal,1
2013,OKC,DeAndre Liggins,1
2013,OKC,Jeremy Lamb,1
2013,WAS,Emeka Okafor,1
2013,DAL,Shawn Marion,1
2013,CLE,Dion Waiters,1
2013,DET,Brandon Knight,1
2013,TOR,Sebastian Telfair,1
2013,HOU,Terrence Jones,1
2013,HOU,Tim Ohlbrecht,1
2013,SAS,Aron Baynes,1
2013,OKC,Perry Jones III,1
2013,WAS,Bradley Beal,1
2013,WAS,Emeka Okafor,1
2013,CHI,Joakim Noah,1
2013,BOS,Courtney Lee,1
2013,BOS,Kevin Garnett,1
2013,MEM,Marc Gasol,1
2013,TOR,Rudy Gay,1
2013,TOR,Sebastian Telfair,1
2013,WAS,Bradley Beal,1
2013,WAS,Trevor Ariza,1
2013,MIL,Joel Przybilla,1
2013,CHI,Joakim Noah,1
2013,CHI,Marco Belinelli,1
2013,MIA,Dwyane Wade,1
2013,BRK,Joe Johnson,1
2013,HOU,Francisco Garcia,1
2013,HOU,Tim Ohlbrecht,1
2013,OKC,Daniel Orton,1
2013,ATL,Devin Harris,1
2013,CHA,Eric Gordon,1
2013,CHA,Greivis Vasquez,1
2013,IND,George Hill,1
2013,IND,Lance Stephenson,1
2013,WAS,Bradley Beal,1
2013,WAS,Martell Webster,1
2013,WAS,Nene Hilario,1
2013,WAS,Trevor Ariza,1
2013,BOS,Courtney Lee,1
2013,BOS,Kevin Garnett,1
2013,DET,Will Bynum,1
2013,MIL,Ish Smith,1
2013,CHI,Joakim Noah,1
2013,CHI,Marco Belinelli,1
2013,CLE,Dion Waiters,1
2013,BOS,Courtney Lee,1
2013,BOS,Kevin Garnett,1
2013,ATL,Devin Harris,1
2013,MIA,Juwan Howard,1
2013,BRK,Joe Johnson,1
2013,TOR,Sebastian Telfair,1
2013,HOU,Francisco Garcia,1
2013,SAS,Patty Mills,1
2013,OKC,DeAndre Liggins,1
2013,WAS,Bradley Beal,1
2013,WAS,Jason Collins,1
2013,WAS,Martell Webster,1
2013,WAS,Nene Hilario,1
2013,WAS,Trevor Ariza,1
2013,MIL,Gustavo Ayon,1
2013,IND,Miles Plumlee,1
2013,POR,LaMarcus Aldridge,1
2013,CLE,Dion Waiters,1
2013,BOS,Kevin Garnett,1
2013,ATL,Al Horford,1
2013,ATL,Devin Harris,1
2013,MIA,Mario Chalmers,1
2013,CHA,Greivis Vasquez,1
2013,BRK,Joe Johnson,1
2013,DET,Charlie Villanueva,1
2013,DET,Will Bynum,1
2013,TOR,Sebastian Telfair,1
2013,HOU,Francisco Garcia,1
2013,WAS,Bradley Beal,1
2013,WAS,Jason Collins,1
2013,WAS,Nene Hilario,1
2013,CHI,Joakim Noah,1
2013,CHI,Marco Belinelli,1
2013,ATL,Al Horford,1
2013,ATL,John Jenkins,1
2013,IND,Gerald Green,1
2013,HOU,James Harden,1
2013,CHI,Joakim Noah,1
2013,CHI,Marco Belinelli,1
2013,CLE,Dion Waiters,1
2013,BOS,Kevin Garnett,1
2013,MIA,Dwyane Wade,1
2013,MIA,LeBron James,1
2013,DET,Jason Maxiell,1
2013,SAS,Manu Ginobili,1
2013,WAS,Nene Hilario,1
2013,DET,Will Bynum,1
2013,MIL,Luc Mbah a Moute,1
2013,CLE,C.J. Miles,1
2013,CLE,Kyrie Irving,1
2013,BOS,Kevin Garnett,1
2013,BOS,Paul Pierce,1
2013,ATL,John Jenkins,1
2013,IND,Ben Hansbrough,1
2013,DET,Will Bynum,1
2013,TOR,Landry Fields,1
2013,HOU,Chandler Parsons,1
2013,HOU,James Harden,1
2013,SAS,Kawhi Leonard,1
2013,SAS,Tim Duncan,1
2013,CHI,Joakim Noah,1
2013,CHI,Marco Belinelli,1
2013,MIA,Dwyane Wade,1
2013,MIA,LeBron James,1
2013,WAS,Jason Collins,1
2013,POR,Nicolas Batum,1
2013,MIL,Gustavo Ayon,1
2013,MEM,Tony Wroten Jr.,1
2013,ATL,Devin Harris,1
2013,ATL,John Jenkins,1
2013,ATL,Zaza Pachulia,1
